id,fA,fB,fC,fD
100585,0.29299009146313515,0.32409741694985783,0.39569147319543696,0.5433785482823572
100586,0.479027452902935,0.5057236724389492,0.4632893465703869,0.5664431287257985
100587,0.5514349835380764,0.5441896079213409,0.6316760367226258,0.6158644559124327
100588,0.6349081997689634,0.6408161953923048,0.6365723135628448,0.6366951337498267
100589,0.5590635264899315,0.5328946173350795,0.7441564451027844,0.39298717625876434
100590,0.3260730584214304,0.4731165751621167,0.4219296490454322,0.5000656630287343
100591,0.592521847625157,0.6466048966248588,0.6244205732324514,0.6964751926562508
100592,0.5557319714282293,0.4485232645122707,0.4368139888670412,0.5194316180894392
100593,0.5051402808400982,0.5254552773922931,0.48184792556672856,0.38966394617931055
100594,0.7550829666555424,0.7358893519929843,0.7927714458816891,0.8042724189871554
100595,0.1809825769807223,0.25608408407772754,0.31240085440595244,0.31240085440595244
100596,0.32405172568427626,0.19816413313625417,0.334745500486236,0.20045393181894677
100597,-0.0019086001183424334,0.11177154834797409,0.3407917281118293,0.06322234082139373
100598,0.3867637986041923,0.4092862646112658,0.4158411088957141,0.36660014380407274
100599,0.4127542056266464,0.3954736966945315,0.678656455572746,0.3449464099588949
100600,0.6397659321054584,0.8177089744010497,0.807065398966835,0.7469854362480575
100601,0.4053337676497722,0.3268288771566975,0.10634458989487271,0.34436713817229564
100602,0.6010551034405138,0.6484429098988854,0.5345179319768693,0.5155738107407773
100603,0.060694515351988824,-0.11790496696781752,0.030243602020298528,0.04103125727856681
100604,0.5719293835815779,0.38149911695786193,0.5078221831511522,0.5667831052687193
100605,0.7770138419555241,0.5827943311604143,0.8502159095227806,0.8550577012373733
100606,0.5038890598225653,0.4143715798901178,0.6232521559606957,0.4731973098927657
100607,0.5530508063293015,0.4685998380213216,0.5582174439479405,0.40661684134597653
100608,0.7043148489493792,0.5387049364623675,0.32973931046261684,0.5279092356286965
100609,0.8549159082065545,0.8200149011409232,0.8098380505621725,0.7919722062513302
100610,0.5708244564744196,0.5292055467799817,0.5665064442040288,0.7099051989931441
100611,0.21332047651073294,0.31149164733488505,0.23367232299883758,0.4440303157949458
100612,0.5279198124563641,0.33655614531503786,0.4460344996659043,0.49641571841825965
100613,0.6415100585879269,0.6150978233634068,0.5785091877066768,0.5681331540988077
100614,0.5584030903540169,0.6044713322674229,0.6702340362452595,0.5865860440970928
100615,0.7300227541712555,0.6831131497403068,0.6952906508021678,0.7445255456920845
100616,0.8017538054559333,0.8026567807747995,0.7639107036304892,0.8295552140897398
100617,0.3431929097032958,0.3649504303893343,0.40952923294510674,0.06766130451973194
100618,0.31840359185301254,0.3564085642319802,0.32207566234441637,0.30143109904792126
100619,0.6225162564887613,0.6066503955326459,0.4088500726844007,0.5641890901414496
100620,0.19549900567053755,-0.2271630592344178,0.04911180013687657,0.27730363252211
100621,0.7934942884200341,0.741381171544111,0.6963871246168224,0.7399299534830505
100622,0.795484237673429,0.7399432140149421,0.7536227443185773,0.7788057413974961
100623,0.8291017612987069,0.7764017541763079,0.8813637180518924,0.8299444575091567
100624,0.6241891785338031,0.4871507326125585,0.509214727237081,0.626395789248385
100625,0.661575692308133,0.7394480048625811,0.8026337995308384,0.8148052496329641
100626,0.4326944554778562,0.5385157662141672,0.382370589187084,0.48666007670871947
100627,0.7422930435242189,0.6442983039932568,0.697903577306187,0.7161829396332264
100628,0.5763997737178786,0.41890042543105027,0.5368650507466753,0.5630104799889319
100629,0.3732567779587343,0.3669043273712736,0.1683211185483953,0.36212771861526194
100630,0.5885690552959526,0.5629342915064198,0.6046246769484925,0.5511337863269778
100631,-0.12033799209514882,0.0884366926884916,0.09093440496860433,0.08698596664106753
100632,0.33677106387130423,0.29633366445237636,0.18132504369751304,0.32542738253326003
100633,0.5512057143844756,0.5333599681734544,0.3528538892364313,0.6721143750975397
100634,0.3745484286547128,0.15526882617942786,0.11928651558671707,0.4228007818564263
100635,0.7841423582002279,0.7095709126328527,0.6889313553606381,0.7316881488510252
100636,0.2629581922159694,0.21483230987380444,0.29785847453814995,0.30036758023981475
100637,0.6604810763762399,0.693816364830357,0.6734591202991377,0.6708913594056757
100638,0.45014911062017,0.5217754605965863,0.46878040951016214,0.36761776604256885
100639,0.6188054760745428,0.6947571157918927,0.2620340426650897,0.5124519358389396
100640,0.3133682910612878,0.40396919172523177,0.19766609102540664,0.20364702184875472
100641,0.5549814309512491,0.4605134405694371,0.6211367462717312,0.4960647037761009
100642,0.663469774838522,0.5562699753532832,0.721096172317176,0.5540131485600076
100643,0.4474866621147437,0.42860276529170394,0.3884648195119782,0.2184316459921803
100644,0.694116352046165,0.6020573347561208,0.5715436207013669,0.819012820655374
100645,0.7059640542302353,0.6484448407768083,0.6956106655500277,0.7995204655634106
100646,0.44745985486048806,0.476143757719818,0.5040394250505723,0.6612188307791848
100647,0.7455151418044018,0.7950945825377151,0.7926769838086374,0.7542077274799996
100648,0.5974746884214719,0.689983840092094,0.6439307235470706,0.6832722859164666
100649,0.48888087798532265,0.44179054559915026,0.4664474254883656,0.4355087754228924
100650,0.5531482506624933,0.5383418521151666,0.5496635404145241,0.5129623315746056
100651,0.33244017933931913,0.6471938827768011,0.36450403651987723,0.27460892957061356
100652,0.6386549050178425,0.6965201766971126,0.7783377262763901,0.6340825710182081
100653,0.4329653477521928,0.3196330050715117,0.4911366261560517,0.4710375157703123
100654,0.13613728021219848,0.12914099305308538,0.2887819342714951,0.0944442871593657
100655,0.6041725202396692,0.6573814041119519,0.5832253798718657,0.5934851164501651
100656,0.5416000660876833,0.49245356049264144,0.5485730038534338,0.5578654713469926
100657,0.49083370684526706,0.464938488762551,0.5335112963412033,0.3753674507214716
100658,0.44197284394002845,,0.1987170765318754,0.4555798860241261
100659,0.5164287707962962,0.5255699108429709,0.5802479571500754,0.4405847328430269
100660,0.43922159472573374,0.5153637107797493,0.4536086630758297,0.45773163589118315
100661,0.38649327451024107,0.2632389332125077,0.5416387148754724,0.34960518855609557
100662,0.6686518340062227,0.5662296726632661,0.36558113376338935,0.528764303493756
100663,0.42096224259396775,0.23235876593525187,0.31850029035950755,0.34625101682647236
100664,0.19653310041016295,0.28747501463422304,0.376351050801679,0.5423969506384438
100665,0.30265920897375365,0.611092292348313,0.47902441967451875,0.5410748491769074
100666,0.5357898481347347,0.5357898481347347,0.5357898481347347,0.5357898481347347
100667,0.7171853936158635,0.6873984817639808,0.7085511218874567,0.7058712015034083
100668,0.1279976020546888,0.35106069364961917,0.30411559830926743,0.2564318589135444
100669,0.9810229221350526,0.9807473030250029,0.9705147469852093,0.9847082473825322
100670,0.17004742628738173,0.28950887531517916,0.4365239681725873,0.5003209588495225
100671,0.5030599432399218,0.4132752646645782,0.6153576538434297,0.5096125134493159
100672,0.4203809039203201,0.4445680594993072,0.5510616079540777,0.4369425669062632
100673,0.6728318782588446,0.5778699042267622,0.22787683231283667,0.5818373942443401
100674,0.6986032154494137,0.6243950662899004,0.4269047774486874,0.6058470293738596
100675,0.39231907149626677,0.18390668276682093,0.218514886670499,0.47943975979056647
100676,0.2399812977965154,0.2399812977965154,0.2399812977965154,0.2399812977965154
100677,0.5240445077724499,0.5592808377290192,0.5946196999153153,0.6270744897914674
100678,0.4331543461602569,0.467415577219333,0.2708147246887834,0.5259639392131915
100679,0.00904465838695404,0.08258592482718223,0.02113606790170531,0.3338650354069553
100680,0.7416694312652957,0.7153515908347048,0.7468240086240236,0.715567281155828
100681,0.7748888214825754,0.7203070108618861,0.7288293665257061,0.6382509749228995
100682,0.609792881210012,0.6053369385991946,0.5991680926414622,0.547600539306632
100683,0.4102374332870722,0.40249279956309447,0.5112058072888642,0.31648621128343196
100684,0.6381604271853386,0.617260371354408,0.6879537977010604,0.6934167606644649
100685,0.7738834685876351,0.6904614446131665,0.7907961251998099,0.7101618688277157
100686,0.632049601183681,0.5580657115687051,0.6590793726317966,0.5972357891955308
100687,0.8612201764664291,0.8183086478962375,0.5215420070493603,0.9295791247528595
100688,0.3031101957008507,0.3031478103425058,0.052397891893037056,0.32645286070382745
100689,0.6843349538175821,0.6834369865776038,0.6935387265756227,0.689677776077874
100690,0.3343415775070535,0.31540654011318264,0.3881585412382531,0.3881585412382531
100691,0.25938393911997065,0.15114872180625172,0.2702098716983449,0.23534769657857177
100692,0.05182319912996512,0.11631200516702804,-0.006781903781855865,0.46369196245385363
100693,0.3016443195174312,0.6110068661271258,0.5669551083273934,0.5678717908442864
100694,0.5457069393418466,0.6130515961091908,0.3917009511063021,0.21148668839322302
100695,0.357745844158863,0.37136535416313865,0.5282016892635335,0.3693166333053774
100696,0.6987571544547676,0.7276973291277952,0.6825850843897138,0.7050404351225569
100697,0.40967248428234554,0.3991409439787499,0.40518435764995037,0.4952514392106472
100698,0.0413200700530521,0.392246487615188,0.0745132606359607,0.1452600801539636
100699,0.7490300214133704,0.7453663185776183,0.7476131766606658,0.6967577717867828
100700,0.1913054981123275,0.2654970945635166,0.27689087055417294,0.26549709456351656
100701,0.3549359242525905,0.34914718241842024,0.651412757415536,0.48476281280237465
100702,0.5249037364839365,0.5171778007482234,0.34611885696339856,0.3297159554809032
100703,0.6077225567465457,0.5868361356295281,0.694129981251162,0.656467192761671
100704,0.24008019680748685,0.49256944371853933,0.6771989433406225,0.25248751424089155
100705,0.7449786787872518,0.702146143654978,0.7315038272626664,0.7336768537091305
100706,0.43861836711593827,0.3574568794418005,0.32953997700117044,0.4733381076264241
100707,0.32366363500148604,0.25625841198364824,0.44372309098326546,0.4347191347160046
100708,0.4283866611378354,0.26853022830255197,0.3145537173827226,0.29936290722564995
100709,0.7200872104632973,0.6786137907314519,0.6480735741649464,0.668482302619025
100710,0.1982138139800592,,0.1818296386020781,0.4521257153493737
100711,0.19912052292060894,0.1614514765943906,0.3052572862267185,0.1622005031912479
100712,0.47708221019043257,0.4181636249269259,0.588531039262415,0.5777869727773046
100713,0.4715352529256395,0.4667509638044705,0.46221549321127164,0.47152035476898096
100714,0.8193466159108521,0.7131135442873269,0.4937979131647669,0.6666231977884213
100715,0.5016074663487122,0.3602736085104312,-0.029879281158405404,0.19221392627635442
100716,0.6432232712249775,0.5899087357352055,0.6625001227346123,0.5953466951402593
100717,0.6972455533716078,0.6449894789366521,0.8310238674306321,0.7144853571374645
100718,0.682760361184637,0.6012603737589098,0.7511628316183403,0.5946139991092485
100719,0.022927398129199885,0.2873034141029762,-0.09996853841369818,0.26849079396424336
100720,0.19144846544399746,0.6900713098340501,0.5860598335263199,0.5562265486506327
100721,-0.06955223645189187,-0.04043228878047983,0.24709595947864071,0.3039830892420922
100722,0.4182657532000269,0.3274654127797815,0.47158461466172363,0.5497045327154935
100723,0.36133242427564366,0.18749482796172456,0.4767765939475064,0.3050968570329331
100724,0.7623895928065786,0.7361953444604454,0.7503537736558367,0.6283464222460361
100725,0.3328004661914449,0.41947190114418786,0.5129001559046393,-0.10173739342704213
100726,0.3410515563935803,0.1945733946187913,-0.021302695914736106,0.3292053261101956
100727,0.5429311777325659,0.5773413307938856,0.5240509342954703,0.5301418609804295
100728,0.5148626748595927,0.6190092732909888,0.48300622753253813,0.658806700073414
100729,0.26068502430899626,0.18806867059898696,0.17839536350692847,0.36763115735406104
100730,0.6744037797045531,0.6675573105126306,0.7445904484974061,0.641580956135335
100731,0.2240337097201018,0.182269507426013,0.05876911367883169,0.13883397854652338
100732,0.28137464164369236,0.4209864432882705,0.36964065438378024,0.26084823645076755
100733,0.5286493391165104,0.557582448029323,0.5170880605985366,0.3662531853375276
100734,0.5126247295877805,0.3716882801228748,0.6106437100369817,0.5858873525205363
100735,0.31999737595530836,0.06803585738395905,0.26406356543802395,0.38817572121471455
100736,0.6669019680592418,0.6880684137961022,0.7567834062130671,0.5851473025726796
100737,0.5319251480106386,0.2911500051080025,0.4355327414664523,0.25727955439033545
100738,0.37269118019923936,0.3355826036034242,0.6141795739541946,0.5327443260551918
100739,0.5420000802672116,0.4269623732605935,0.3066643258638475,0.5421406139669599
100740,0.31113821283979726,0.1623269260082461,0.023530162446037742,0.3917737735822298
100741,0.40318039207871187,0.4310550176083129,0.4379889897589949,0.41658588577699496
100742,0.33715662249993467,-0.08569068731940355,0.15187071220274817,0.009982424360758578
100743,0.4717084925014977,0.3573539055014076,0.5616863202876723,0.3811957617066269
100744,0.6572698731641752,0.6494365630497926,0.5832008028398346,0.5848745209863337
100745,0.3493535567124434,0.30916044107311275,0.18623612495800806,0.27458211281730605
100746,0.5524062059497196,0.5106429808602978,0.49305269517155864,0.39718190471679526
100747,0.4339889650662959,0.216959342567451,0.4502325690925665,0.4231720488848134
100748,0.5664973918649555,0.2321066170363597,0.5620174017944876,0.613374421730782
100749,0.20339800863908178,-0.05725553234528471,0.18245712748262413,0.20856158749764503
100750,0.009143630565896428,0.12798297912061402,0.07048850675700027,0.1588094980748238
100751,0.2783352799661798,0.2573012340162017,0.45113812404028075,0.3818853154354133
100752,0.04249678285411263,0.23025113117481422,0.3726931793648433,0.13623817933061308
100753,0.7690978713738233,0.7364438254307588,0.7986565209404416,0.7695188497771344
100754,0.26395232348526015,0.37455937379778453,-0.017191953279214613,0.3823701935213773
100755,0.6422159814301673,0.6584582325184256,0.5998069246979124,0.6702740893056293
100756,0.4449014436420969,0.21234852854333253,0.2808419019112879,0.259721803386038
100757,0.7230922055783262,0.8116687924025467,0.5476927519147768,0.733383093127911
100758,0.22700172662979898,0.37356036310788665,0.2576953701577586,0.2870120261902022
100759,0.4912407612057427,0.40905922629463526,0.3282848475485214,0.2372953454217043
100760,0.35534758046409276,0.26005104256503747,0.4487056276996533,0.5721693035341775
100761,0.49823340193873716,0.5139044263039592,0.1998268377106499,0.4386578347336726
100762,0.05893618290165539,0.2532101213440193,0.34378694950219224,0.34378694950219224
100763,0.6858339241030121,0.7121027764434772,0.46890950871500015,0.5735748688136089
100764,0.589844280071991,0.5744214584423138,0.4321903229313897,0.5437694462843873
100765,0.27616864869686025,0.3432010690441624,0.22240110881633143,0.44889809307707007
100766,0.722842528354038,0.7283559947620071,0.7212443866990241,0.7420016986727745
100767,0.7152385847727459,0.694585254501653,0.8902030526812461,0.777182994114584
100768,0.5320918982871592,0.6461307448210496,0.373427972908306,0.5244105820014439
100769,0.49503110910781656,0.524904629445223,0.5472146007387433,0.5345090887815341
100770,0.37998327976851354,0.3980805629397503,0.38328594914069863,0.4534708765525799
100771,0.6038759945102418,0.5578946950395487,0.6187998589097446,0.6895293439772513
100772,0.13474341805055146,0.328537439360196,0.5206446399264781,0.47827528458606056
100773,0.6308120764040389,0.7004417772914445,0.4599189672911977,0.7203378327603612
100774,0.5815908130940696,0.5098489026797605,0.40477757776603807,0.35695714847424176
100775,0.23971138475528003,0.21494017310688163,0.4709927832688349,0.5344830905745765
100776,0.7558077078019669,0.7581403683507794,0.49396187450811657,0.49396187450811657
100777,0.5455997135060129,0.41288135911503854,0.10861373777317077,0.36034460189861844
100778,0.662559577633773,0.6423323974675842,0.7709119177191653,0.7594158007475111
100779,0.5104064869601349,0.4745138231827587,0.5532789166984374,0.6384007854822679
100780,0.27546931116168555,0.15936647342423624,0.30619154496407563,0.2488877905289382
100781,0.41505245123881485,0.352674534446187,0.44760793213218025,
100782,0.5636755241603616,0.3918671625534659,0.510199110442451,0.5005258637674375
100783,0.4272932980220093,0.3187637690677165,0.33089366916064544,0.5012434176570797
100784,0.4669870278741935,0.607151291480032,0.513676824128092,0.539799786356193
100785,-0.19684824701480078,0.2826504360549562,-0.11606543085806142,-0.02374364803307997
100786,0.4686069140311259,0.4895673327189327,0.4833464544373277,0.5323601782064602
100787,0.5082898176631306,0.44378281779435746,0.5623625890790771,0.5362075497050517
100788,0.7657450899780742,0.7055279699894282,0.7191898939652851,0.6557699933459555
100789,0.294711003001474,0.2234126638182336,0.2546252524111595,0.0677065387384461
100790,0.6047106658551407,0.5394433572683273,0.6086440653844519,0.5778894893328912
100791,0.44665768497045777,0.08203762162030878,0.07941804302112725,0.35385793998482523
100792,0.6819186388314192,0.7688422851863452,0.6931745216731448,0.7755354683791648
100793,0.3703834394764126,0.3470307125960574,0.23664635810856288,0.32552417988947757
100794,0.4085242679058718,0.23607618734886768,0.6888035895143453,0.6076292034984634
100795,0.5651952026602224,0.46321570579527976,0.591203119938455,0.612547198515969
100796,0.5379980284580937,0.6287262198054462,0.4820466392842701,0.48041324558030896
100797,0.36848351971180543,0.18824993546365118,0.05122472333928173,0.18888655741072205
100798,0.37402477725111793,0.5070712963988798,0.507456282982206,0.5284602722426778
100799,0.3571655508087675,0.2940279311268854,0.4330412414544134,0.44664749241748863
100800,0.21381526182828808,0.2558062683294534,0.2531750038845459,0.27653456225131073
100801,0.3386897474658048,0.2660425197494804,0.27771314553882703,0.31344055394474063
100802,0.7652801763796548,0.7784836950109214,0.716757980810402,0.6596708431298598
100803,0.3176465291450965,0.18514178948750082,0.5080854243268078,0.4641868204066706
100804,0.4054962733929051,0.519058497240376,0.39826579104842313,0.4191461779306462
100805,0.6436304838064064,0.5967096581416784,0.6420361524322881,0.7588227575973603
100806,0.8597379996817073,0.7539562742203326,0.7093384685011936,0.6953468070409417
100807,0.14200182506513975,0.3388873591405089,0.197311055668198,0.16455487493524498
100808,0.3539669434961262,0.45719716340994704,0.3032994689343772,0.2461116274353107
100809,0.5224346704090395,0.4040194087070462,0.6733190336077779,0.6770581117312426
100810,0.30367643826257434,0.47660020461591923,0.41446562569847406,0.45193765566676275
100811,0.36701406190793195,0.303256749547279,0.22204297000566117,0.598179554857232
100812,0.7434401234528225,0.4333335535262844,0.6348213451170145,
100813,0.7775441804005581,0.7775441804005581,0.808028618631681,0.7726418730666765
100814,0.3998300597886251,0.3503220990541723,0.5774611003750167,0.4354074658425779
100815,0.46958288062671094,0.17448801109396989,0.2254007359739359,0.18031131375249332
100816,0.7995127549458382,0.802055022386037,0.8559266028538035,0.8467272919516735
100817,0.5896570684095221,0.497544439666176,0.3653268728264952,0.501044798953425
100818,0.7804714835036123,0.6870966432428963,0.6501254735034275,0.7017298335972274
100819,0.26861409816790266,0.35584226848211287,0.3102070447186749,0.14329460440432207
100820,0.815048452244296,0.8312233528721211,0.849512764068617,0.8013512680420877
100821,0.35007107706086055,0.5159075192027952,0.33983103223296635,0.3366119495605524
100822,0.47399885267564706,0.6093552590641725,0.5254547447375174,0.6131651918174625
100823,0.6010397722486811,0.5326950798384555,0.4827166610093403,0.49961678189850445
100824,0.5058746851208252,0.4307087582365043,0.5398169219197414,0.2929056384773326
100825,0.2728138019551084,0.5909923446588625,0.39696567291363677,0.21879760741374393
100826,0.6501583244874765,0.5470672946977012,0.5626982154199002,0.5726164419797269
100827,0.758058503849711,0.776477038501584,0.6957234920456521,0.7765711007923624
100828,0.22132856277648122,0.32034085173077254,0.31476813108760293,0.4848176106818713
100829,0.43041938821811515,0.38662181719419625,0.5942671755108662,0.5860133857855722
100830,0.5125919757537415,0.48100395394883766,0.43303224075372937,0.6155061116556068
100831,0.3977921693022608,0.44732844391529053,0.4928192502144461,0.4940872579273914
100832,0.5597935296968976,0.5286442466709805,0.4961512891042429,0.4749566439650999
100833,0.26312843746426623,-0.13790720438689147,-0.16231456049234574,0.3550962415734537
100834,-0.10456443248128275,0.026353207233585495,0.5218748431211977,0.3484077523325987
100835,0.3446533419938439,0.6860274629546887,0.6913926106074217,0.3472298698202586
100836,0.31062989141654346,0.03563173379808875,-0.0570336425083035,0.21354159658059213
100837,0.44592906061535026,0.8004523106228159,0.5851268960598974,0.43444471048791766
100838,0.19822922842636326,0.23001372731820877,0.43651444569255066,0.62264662070324
100839,0.2465703259205456,0.40209355029424243,0.30642003619285524,0.4355899873863722
100840,0.349187431597895,0.35041232608447553,0.28798015534349924,0.4326882821631746
100841,0.5934395378092523,0.533295698743392,0.5719253090739086,0.5194859189206241
100842,0.36509448111427123,0.23503032140771107,0.5323078644872147,0.4197779294270602
100843,0.40421313173158363,0.14377320049045467,0.09770421723931076,0.7148257416741847
100844,0.6955428144350382,0.5967181494268204,0.6671392385945148,0.3887656149704758
100845,0.6743851180066616,0.6929803722496581,0.8152512561050924,0.38882442329866046
100846,0.496550196256832,0.5166784234527091,0.6004804838475116,0.6252493260599876
100847,0.13514370536485026,0.3030822497916774,0.26996084416175437,0.13798217705192506
100848,0.4120925940278303,0.3915338927018536,0.33404922920048385,0.4356877643561551
100849,0.5519542463843187,0.6408564031261309,0.5297771623330215,0.6065460208925423
100850,0.6828940182787459,0.6518643437232734,0.593411020032263,0.46821407544602917
100851,0.607899554344913,0.45065715959289504,0.48062258489620613,0.546434667253999
100852,0.36133553211551594,0.15156817916488655,0.21770139285316153,0.20270907766491722
100853,0.4240857590753897,0.5952559075912459,0.6963666074793061,0.36937975062905865
100854,0.5778421013415089,0.6884082496499141,0.5622644616005901,0.4820975387698648
100855,0.7954380998409685,0.7893900238143883,0.7852261311204936,0.7838212774913859
100856,0.1401549509139009,0.22340433743205057,0.40096586070992535,0.37032081508464815
100857,0.4810502792540763,0.535498777542213,0.7039526677606078,0.6562905559938137
100858,0.6101345349888667,0.6614077698003242,0.3952042471085341,0.7231577971873854
100859,0.24132796152552952,0.6181713131341394,0.2732694015323053,0.6535597024155416
100860,0.658168270956901,0.7095325918819922,0.5705833720186277,0.5652319268402471
100861,0.43319204540656986,0.4372605384404176,0.9093442736548072,0.8704427653652564
100862,0.8570267547929691,0.8821063734717454,0.8851276212621603,0.8898187531744752
100863,0.6601268044439208,0.6328165442862201,0.5920328939284588,0.5422325843899948
100864,0.3175511787417093,0.3166498970620724,0.3473608156156062,0.3384612631422022
100865,0.33478475816957654,0.5388807925424296,0.5600451035722747,0.5504987211291823
100866,0.18904458606292887,0.25217708745994194,0.5288215499294343,0.5094222345594429
100867,0.3052249935003771,0.2623502484120244,0.39147601412955874,0.1676483018372638
100868,-0.08324992514849483,0.412991162770112,0.4339691364124769,0.4567544041392047
100869,0.7672794663040339,0.6943414253710586,0.5041278171504048,0.8445503465839928
100870,0.3330089533426803,0.4130256979917021,0.24726565527395916,0.26562302094681817
100871,0.5766777876870228,0.5569990992297731,0.5436005348153863,0.4261911043348575
100872,0.2920261771582907,0.2920261771582907,0.2906152704329583,0.2906152704329583
100873,0.24452245381793986,0.37570931378212846,0.3874914998382562,0.4333354429463553
100874,0.2746272280266123,0.06817147172925639,0.4759032733939726,0.3716134957820387
100875,0.2586325172278026,0.2512836827263912,0.3614524373252192,0.03047052456919579
100876,0.3592065659455931,0.44079854949571257,0.4688751552652892,0.3869284499702517
100877,0.4514285527898778,0.6301429660196575,0.5073624759101454,0.7871821614693398
100878,0.24818298833911537,0.37570424025686655,0.41043078605561506,0.24178103016168231
100879,0.6286558218075095,0.5340248759781296,0.5256489011836062,0.5083415585290142
100880,0.5010165987156681,0.5605172207625012,0.6615448842634541,0.6948228147249825
100881,0.698072910950922,0.6235359465385265,0.6649811439432499,0.663517561601777
100882,0.012234755138625143,0.012234755138625143,0.012234755138625143,0.012234755138625143
100883,0.24772138329627855,0.401369500859634,0.23029029018718933,0.34743457691063634
100884,0.48460815269520885,0.5601837047868076,0.3726640838843217,0.5670522318262726
100885,0.5358368513658246,0.4385824128847242,0.4266153182022596,0.3300231809546596
100886,0.5072589387099202,0.6023521865147411,0.5529101101677183,0.5073406527928107
100887,0.7922956891019659,0.6799330062760708,0.7109894759769383,0.7588818569248794
100888,0.3118554265791538,0.34180925944363266,0.32877314308052974,0.3450456352104157
100889,0.3877759252853881,0.5386624067309153,0.20472280886039326,0.300158659252475
100890,0.29627241068702365,0.47099255385656225,0.6242404948549893,0.5549599516029213
100891,0.6393559654444998,0.45529747335783854,0.6212412600145285,0.7863964345152471
100892,0.6817348371266162,0.27739406569437236,0.425925592588433,0.5097255913268814
100893,0.4652791620661902,0.2137737227345678,0.33570997783155365,0.41728757637373537
100894,0.43841509886631336,0.30713278688771406,0.41223708330569325,0.19676023256832384
100895,0.41090654806840876,0.2972535489875621,0.44871269755154575,0.28519381887275247
100896,0.33782816426646145,0.1319855728562052,0.43032760461131175,0.47279169377240693
100897,0.20425011499918752,0.3741329746516179,0.5829783191106461,0.5825698106353981
100898,0.5906664227391094,0.7170562935174152,0.573916519836399,0.6830174279923027
100899,0.417476929862702,0.2711298013734971,0.3140147686141768,0.05908992373394836
100900,0.44690339808600704,0.6710165284095757,0.5695418068487446,0.31286681498266256
100901,0.2880105694935294,0.3507025223947661,0.3333377335460021,0.2623079537023393
100902,0.05903865959366707,0.514647909743211,0.5083234442598848,0.3472056364419577
100903,0.4186879096841424,0.24830793025761735,0.15622455694561935,0.16084093567218483
100904,0.426048260499127,0.41575522304293744,0.5438169736635621,0.3738578376042992
100905,0.1053946986592997,0.381277759747376,0.4311941745714305,0.18018048716954668
100906,0.5709671232179319,0.7058370750371865,0.7149144941234116,0.6472945497321579
100907,0.41105841739352833,0.527435050272997,0.7084430874386652,0.5853274550477373
100908,0.7342134665678859,0.7179798815577808,0.6118837823061539,0.5700882703935142
100909,0.6358671432453884,0.7327668730420972,0.6176262250349552,0.7601219330705145
100910,0.18824903037274002,0.23236005054349212,0.4962226668759666,0.33561786376396036
100911,0.41204195073270095,0.38585765370767894,0.35934945213282565,0.24258692094316067
100912,0.508564846886867,0.427328592858903,0.47347320125276693,0.4326977091457789
100913,0.5922809934649153,0.5138600141120702,0.6299517017067087,0.6543412655964409
100914,0.44122212709432196,0.481023349817407,0.38910480780194256,0.3792628006607442
100915,0.5908335163145815,0.4357891898265758,0.4516566021067932,0.47879891477162495
100916,0.751270078746671,0.7236293207986016,0.5958835081263069,0.6626162876181476
100917,0.812934240600721,0.5408426595557875,0.8571020676586825,0.7404072920224136
100918,0.12386682917576465,0.39633115489570914,0.4813200171654702,0.2667544484846629
100919,0.46648611338289114,0.5190523774652693,0.12433705727727401,0.3347523395286769
100920,0.24749063902304685,0.38352325072689547,0.03068751608321388,0.35513865453237203
100921,0.6170194963149636,0.5899209912583903,0.6471259337492123,0.6259177982797679
100922,0.4889853971285682,0.4763648244953947,0.329100002501389,0.391572870531418
100923,0.45224820799910526,0.6708553168706172,0.5512721625578534,0.39506455417853364
100924,0.6797960868143492,0.5567447751126023,0.65596762861888,0.6904718501365825
100925,0.4506367715829703,0.4506367715829703,0.4506367715829703,0.4506367715829703
100926,0.8118847873295475,0.7043578403126265,0.8118847873295475,0.7043578403126265
100927,0.27467804210274177,0.2964640526841566,0.21423107391685775,0.23201311577808886
100928,0.4265028887894143,0.6001074039956872,0.3080464924815627,0.2719676090556291
100929,0.3346368755498286,0.48042872938504294,0.6417755061486035,0.5538405566227045
100930,0.7831426080577999,0.66072914234986,0.6732750097693087,0.7226746774706142
100931,0.3242390576591069,0.6264909819882156,0.3789135552858531,0.6392011921394574
100932,0.6910153115191806,0.7244832782421312,0.7267846822646771,0.8037882534667812
100933,0.3290520492961729,0.42941519742836165,0.4990147111728473,0.49697560213919767
100934,0.6889888376369607,0.6923161360159754,0.7028281636592115,0.5511557033546268
100935,0.7752885435852666,0.731531385750417,0.7226589824281806,0.7094807488655126
100936,0.4812862952453843,0.40918493699354813,0.3924549779105809,0.36802111798462234
100937,0.5452613627048308,0.5935219699025744,0.6601048646045988,0.5868246436684686
100938,0.42943852042187325,0.35199109359176417,0.3386489586420915,0.2817716618182716
100939,0.26556415126451155,0.4019143705535954,0.17453730707072523,0.421819403668987
100940,0.55741774278911,0.4189389802648735,0.5016224578773859,0.5662001005433107
100941,0.3470712242652849,0.43293841006606437,0.39458039306317017,0.31040888704827807
100942,0.6446440674358882,0.59439907735403,0.6133116887007768,0.6114844537445407
100943,0.37469228321039977,0.34092073370371795,0.06670729622537813,-0.10691874360111556
100944,0.4636329256116642,0.402067096016225,0.5145036782358432,0.36723477357191836
100945,0.4281851025781069,0.42592562823884506,0.34435046482469256,0.4614667494041997
